"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","trend","state_","is_biodiv_whval","assessment_cycle"
"5000","7320","tilman","Completed","Assessment","Tasmanian Wilderness","Unique diversity of ancient taxa","9","Data Deficient","Data Deficient","0","2017"
"5000","7320","tilman","Completed","Assessment","Tasmanian Wilderness","Undisturbed wilderness and spectacular landscapes","7","Deteriorating","High Concern","0","2017"
"5000","7320","tilman","Completed","Assessment","Tasmanian Wilderness","Relict and endemic mammals","10","Stable","High Concern","0","2017"
"197","7324","tilman","Completed","Assessment","Tikal National Park","Intact ecosystem mosaic and processes","9","Deteriorating","Low Concern","0","2017"
"2579","7331","destry","Completed","Assessment","Olympic National Park","Endemic species associated with park’s isolation","9","Stable","High Concern","0","2017"
"2579","7331","destry","Completed","Assessment","Olympic National Park","Habitats of unmatched diversity on the Pacific coast","9","Deteriorating","High Concern","0","2017"
"2579","7331","destry","Completed","Assessment","Olympic National Park","Diversity of flora and fauna which continues to evolve in a relative natural state","9","Stable","Low Concern","0","2017"
"2579","7331","destry","Completed","Assessment","Olympic National Park","Glaciers","7","Deteriorating","High Concern","0","2017"
"2579","7331","destry","Completed","Assessment","Olympic National Park","Remarkable combination of habitats","7","Deteriorating","High Concern","0","2017"
"2579","7331","destry","Completed","Assessment","Olympic National Park","The Western Hemisphere’s  largest stands of temperate rainforest","7","Stable","Low Concern","0","2017"
"2577","7329","destry","Completed","Assessment","Mammoth Cave National Park","Superlative examples of natural features in limestone karst terrain.","7","Stable","Low Concern","0","2017"
"900881","7322","tilman","Completed","Assessment","Three Parallel Rivers of Yunnan Protected Areas","Convergence of three of the world’s major biogeographic realms and an exceptional diversity of ecological processes","9","Deteriorating","Low Concern","0","2017"
"900881","7322","tilman","Completed","Assessment","Three Parallel Rivers of Yunnan Protected Areas","Outstanding display of major, ongoing geological processes in the evolution of the land surface of Asia","8","Stable","Low Concern","0","2017"
"900881","7322","tilman","Completed","Assessment","Three Parallel Rivers of Yunnan Protected Areas","Spectacular landscape beauty dominated by three deep parallel river gorges","7","Deteriorating","High Concern","0","2017"
"2005","7333","chuckblyth","Completed","Assessment","Nahanni National Park","Exceptional representation of on-going geological processes","8","Stable","Low Concern","0","2017"
"2005","7333","chuckblyth","Completed","Assessment","Nahanni National Park","Exceptional natural beauty","7","Stable","Good","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Herpetofauna","10","Deteriorating","High Concern","0","2017"
"555556047","7335","mizuki","Completed","Assessment","Mount Etna","One of the world’s most active and iconic volcanoes","8","Stable","Good","0","2017"
"555556047","7335","mizuki","Completed","Assessment","Mount Etna","One of the best-studied and monitored volcanoes","8","Stable","Low Concern","0","2017"
"903130","7139","elena","Completed","Assessment","Jeju Volcanic Island and Lava Tubes","One of few shield volcanoes in the world on a stationary continental crust plate, with the world’s best developed system of lava tubes","8","Stable","Good","0","2017"
"903140","7337","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Exceptional example of mountain building tectonics","8","Stable","Good","0","2017"
"93292","7338","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Remarkable diversity of caves types and important evidence of geologic history","8","Stable","Good","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Mammal fauna","10","Data Deficient","Data Deficient","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Avifauna","10","Stable","Good","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Plant species diversity and endemism","10","Deteriorating","Low Concern","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Raptor migration bottleneck","10","Data Deficient","Data Deficient","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Subalpine, alpine and nival ecosystems","9","Deteriorating","Low Concern","0","2017"
"198301","7345","carlo","In Progress","Assessment","Western Caucasus","Warm-temperate forest ecosystems","9","Deteriorating","Low Concern","0","2017"
"2577","7329","destry","Completed","Assessment","Mammoth Cave National Park","The world's largest network of natural limestone caves and underground passages.","8","Stable","Low Concern","0","2017"
"900630","6944","thierry","Completed","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key role in maintaining the biodiversity of the Cerrado Ecoregion","9","Deteriorating","Low Concern","0","2017"
"26653","7343","mizuki","Completed","Assessment","Tsingy de Bemaraha Strict Nature Reserve","Rich endemic flora","10","Deteriorating","Low Concern","0","2017"
"26653","7343","mizuki","Completed","Assessment","Tsingy de Bemaraha Strict Nature Reserve","Rare and endemic birds","10","Stable","Low Concern","0","2017"
"26653","7343","mizuki","Completed","Assessment","Tsingy de Bemaraha Strict Nature Reserve","Rare and endemic reptiles and amphibians","10","Stable","Low Concern","0","2017"
"26653","7343","mizuki","Completed","Assessment","Tsingy de Bemaraha Strict Nature Reserve","Rare and endemic mammals","10","Stable","Low Concern","0","2017"
"26653","7343","mizuki","Completed","Assessment","Tsingy de Bemaraha Strict Nature Reserve","Unique and spectacular geomorphological features","7","Stable","Good","0","2017"
"2577","7329","destry","Completed","Assessment","Mammoth Cave National Park","The richest known cave biota.","9","Deteriorating","High Concern","0","2017"
"4327","7340","elenaperez","Completed","Assessment","Garamba National Park","Large expanse of guinea savannahs with the potential to support an exceptionally high large mammal biomass","7","Stable","Good","0","2017"
"4327","7340","elenaperez","Completed","Assessment","Garamba National Park","Presence of emblematic, endangered and/or endemic mammal species","10","Data Deficient","Critical","0","2017"
"4327","7340","elenaperez","Completed","Assessment","Garamba National Park","Geographic location within the transition zone between two bio-geographically important centres of endemism (Guinean-Congo and Guinean-Sudanese)","10","Data Deficient","Low Concern","0","2017"
"902480","7108","naomi","Completed","Assessment","Dong Phayayen-Khao Yai Forest Complex","Significant natural habitats for a diversity of species, including threatened and endangered species.","10","Stable","High Concern","0","2017"
"9632","7276","destry","Completed","Assessment","Great Smoky Mountains National Park","Significant example of continuing biological evolution","9","Stable","Low Concern","0","2017"
"68917","7258","philip","Completed","Assessment","Tubbataha Reefs Natural Park","High biomass of reef fish, invertebrates and associated organisms in the Coral Triangle region","10","Improving","Good","0","2017"
"68917","7258","philip","Completed","Assessment","Tubbataha Reefs Natural Park","Pristine coral reefs with a large diversity of associated marine life","7","Stable","Low Concern","0","2017"
"902347","7349","mizuki","Completed","Review","Cape Floral Region Protected Areas","Ongoing ecological and biological processes associated with the evolution of the unique Fynbos biome","9","Deteriorating","Low Concern","0","2017"
"145586","7348","mizuki","Completed","Review","Lake Turkana National Parks","Diversity and abundance of birds","10","Data Deficient","Data Deficient","0","2017"
"145586","7348","mizuki","Completed","Review","Lake Turkana National Parks","Rare and endangered fauna","10","Deteriorating","Critical","0","2017"
"2018","7260","matea","Completed","Assessment","Kluane / Wrangell-St Elias / Glacier Bay / Tatshenshini-Alsek","Great variety of fauna","10","Stable","Good","0","2017"
"2018","7260","matea","Completed","Assessment","Kluane / Wrangell-St Elias / Glacier Bay / Tatshenshini-Alsek","Rich variety of terrestrial and coastal/marine environments with complex and intricate mosaics of life at various successional stages","9","Stable","Low Concern","0","2017"
"2018","7260","matea","Completed","Assessment","Kluane / Wrangell-St Elias / Glacier Bay / Tatshenshini-Alsek","Outstanding examples of major ongoing geologic and glacial processes","8","Deteriorating","Low Concern","0","2017"
"10908","7262","matea","Completed","Assessment","Yosemite National Park","Exceptional natural beauty","7","Stable","Low Concern","0","2017"
"10908","7262","matea","Completed","Assessment","Yosemite National Park","Unique and pronounced landform features and a unique example of the effects of glaciation on granitic domes","8","Stable","Good","0","2017"
"145586","7348","mizuki","Completed","Review","Lake Turkana National Parks","Fisheries and wildlife including endemic species of fish","10","Deteriorating","Critical","0","2017"
"145586","7348","mizuki","Completed","Review","Lake Turkana National Parks","Complex of geological features","7","Stable","Low Concern","0","2017"
"145586","7348","mizuki","Completed","Review","Lake Turkana National Parks","Fossil deposits","8","Stable","Low Concern","0","2017"
"145579","7351","elena","Completed","Assessment","Macquarie Island","Unique geological features associated with oceanic crust formation","8","Stable","Good","0","2017"
"145579","7351","elena","Completed","Assessment","Macquarie Island","Extensive peat beds","7","Improving","High Concern","0","2017"
"902347","7349","mizuki","Completed","Review","Cape Floral Region Protected Areas","Outstanding diversity, density and endemism of flora","10","Deteriorating","Low Concern","0","2017"
"198302","7353","mizuki","Completed","Review","iSimangaliso Wetland Park","Geographically diverse area with superlative vistas along its 220km-long coast","7","Improving","Good","0","2017"
"198302","7353","mizuki","Completed","Review","iSimangaliso Wetland Park","The shifting salinity states within Lake St. Lucia","7","Improving","Low Concern","0","2017"
"2006","7352","mizuki","Completed","Review","Simien National Park","Endemic plant communities","10","Improving","High Concern","0","2017"
"2006","7352","mizuki","Completed","Review","Simien National Park","Dramatic mountain scenery","7","Stable","Low Concern","0","2017"
"145579","7351","elena","Completed","Assessment","Macquarie Island","Vast congregations of wildlife","7","Data Deficient","Good","0","2017"
"145579","7351","elena","Completed","Assessment","Macquarie Island","Dramatic changes in vegetation cover due to climatic conditions","7","Deteriorating","High Concern","0","2017"
"145579","7351","elena","Completed","Assessment","Macquarie Island","Outstanding spectacle of wild, natural beauty","7","Improving","High Concern","0","2017"
"198302","7353","mizuki","Completed","Review","iSimangaliso Wetland Park","Vivid natural spectacles including nesting turtles and large aggregations of flamingos and other waterfowl","7","Improving","Low Concern","0","2017"
"198302","7353","mizuki","Completed","Review","iSimangaliso Wetland Park","Significant diversity of African biota","10","Stable","Low Concern","0","2017"
"198302","7353","mizuki","Completed","Review","iSimangaliso Wetland Park","The combination of fluvial, marine and Aeolian processes which have resulted in a variety of landforms and are on-going to present day","9","Improving","Low Concern","0","2017"
"902483","7354","mizuki","Completed","Review","Vredefort Dome","Unusual landscape features","8","Stable","Low Concern","0","2017"
"902483","7354","mizuki","Completed","Review","Vredefort Dome","Evidence of Earth's deep crust","8","Stable","Good","0","2017"
"902483","7354","mizuki","Completed","Review","Vredefort Dome","Evidence of the record of life","8","Stable","Low Concern","0","2017"
"902483","7354","mizuki","Completed","Review","Vredefort Dome","Evidence of major stages of Earth's history","8","Stable","Good","0","2017"
"555542338","7393","elena","In Progress","Assessment","Ningaloo Coast","Exceptional landscape combining arid terrestrial and marine features","7","Data Deficient","Good","0","2017"
"555547991","7414","elena","Completed","Assessment","Lena Pillars Nature Park","Other evidence of thermokarst processes","8","Stable","Good","0","2017"
"902483","7354","mizuki","Completed","Review","Vredefort Dome","Evidence of a deeply eroded complex impact structure","8","Stable","Low Concern","0","2017"
"902483","7354","mizuki","Completed","Review","Vredefort Dome","Evidence of impact energy release","8","Stable","Low Concern","0","2017"
"61608","7355","mizuki","Completed","Review","Rwenzori Mountains National Park","Diversity of habitats","10","Data Deficient","Data Deficient","0","2017"
"61608","7355","mizuki","Completed","Review","Rwenzori Mountains National Park","Rare and threatened mammals","10","Improving","Good","0","2017"
"61608","7355","mizuki","Completed","Review","Rwenzori Mountains National Park","Rich montane flora, with many endemic species","10","Data Deficient","Low Concern","0","2017"
"61608","7355","mizuki","Completed","Review","Rwenzori Mountains National Park","Spectacular mountain scenery","7","Deteriorating","Low Concern","0","2017"
"61608","7355","mizuki","Completed","Review","Rwenzori Mountains National Park","Rare and endemic birds","10","Improving","Good","0","2017"
"2013","7280","mel","Completed","Assessment","Yellowstone National Park","Outstanding examples representing significant on-going ecological and biological processes in the northern temperate zone","9","Stable","Low Concern","0","2017"
"2571","7359","naomi","Completed","Assessment","Great Barrier Reef","Spectacular species assemblages","7","Deteriorating","High Concern","0","2017"
"145586","7348","mizuki","Completed","Review","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Deteriorating","Critical","0","2017"
"2571","7359","naomi","Completed","Assessment","Great Barrier Reef","Exceptional geological formations and processes linking reefs, coral cays and continental islands.","8","Deteriorating","High Concern","0","2017"
"12896","7371","mizuki","Completed","Review","Henderson Island","Exceptionally rich endemic avifauna","10","Deteriorating","High Concern","0","2017"
"10746","7357","elenaperez","Completed","Assessment","Keoladeo National Park","An area which provides unique and globally significant natural habitats for abundant populations of both resident and migratory waterbirds","10","Improving","Good","0","2017"
"17760","7314","tilman","Completed","Assessment","Manú National Park","Enormous altitudinal gradient and mosaic of highly diverse ecosystems and habitats","9","Deteriorating","Low Concern","0","2017"
"17760","7314","tilman","Completed","Assessment","Manú National Park","Enormous altitudinal gradient and mosaic of highly diverse ecosystems and habitats","10","Deteriorating","Low Concern","0","2017"
"17760","7314","tilman","Completed","Assessment","Manú National Park","Exceptionally high degree of naturalness and integrity","10","Stable","Good","0","2017"
"17760","7314","tilman","Completed","Assessment","Manú National Park","Exceptionally high degree of naturalness and integrity","9","Stable","Good","0","2017"
"903137","7363","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Exceptional diversity of flora","10","Stable","Low Concern","0","2017"
"67725","7361","naomi","Completed","Assessment","Komodo National Park","Threatened species habitat, namely for the Komodo Dragon.","10","Stable","Good","0","2017"
"67725","7361","naomi","Completed","Assessment","Komodo National Park","Superlative natural beauty.","7","Deteriorating","Low Concern","0","2017"
"67725","7361","naomi","Completed","Assessment","Komodo National Park","Biodiversity levels including marine species.","10","Deteriorating","Low Concern","0","2017"
"2013","7280","mel","Completed","Assessment","Yellowstone National Park","Significant habitats for in-situ conservation of rare or endangered species","10","Stable","Low Concern","0","2017"
"26652","7366","bruce","In Progress","Assessment","Te Wahipounamu – South West New Zealand","Unique biota in a relatively pristine state.","10","Stable","High Concern","0","2017"
"26652","7366","bruce","In Progress","Assessment","Te Wahipounamu – South West New Zealand","The largest and least modified expanse of New Zealand’s natural ecosystems.","9","Stable","High Concern","0","2017"
"26652","7366","bruce","In Progress","Assessment","Te Wahipounamu – South West New Zealand","Many classic examples of the tectonic and glacial features and processes that have shaped the earth.","8","Stable","Good","0","2017"
"26652","7366","bruce","In Progress","Assessment","Te Wahipounamu – South West New Zealand","A vast primeval wilderness of mountains and fiords of outstanding scenic beauty.","7","Stable","Good","0","2017"
"12896","7371","mizuki","Completed","Review","Henderson Island","Raised and forested coral atoll of exceptional natural beauty","7","Deteriorating","Low Concern","0","2017"
"903137","7363","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Lake and wetland  ecosystems","9","Improving","Good","0","2017"
"2570","7308","tilman","Completed","Assessment","Los Glaciares National Park","Geological, geomorphic and physiographic phenomenon caused by the advance and retreat of the glaciations","8","Stable","Low Concern","0","2017"
"12896","7371","mizuki","Completed","Review","Henderson Island","Exceptionally rich endemic invertebrate fauna","10","Data Deficient","Data Deficient","0","2017"
"12896","7371","mizuki","Completed","Review","Henderson Island","Important seabird nesting area (including of globally threatened species)","10","Deteriorating","High Concern","0","2017"
"12896","7371","mizuki","Completed","Review","Henderson Island","Exceptionally rich endemic flora","10","Deteriorating","Data Deficient","0","2017"
"555577556","7373","elena","Completed","Assessment","Stevns Klint","A globally exceptional testimony to the impact of meteorite on the history of life","8","Stable","Good","0","2017"
"555577556","7373","elena","Completed","Assessment","Stevns Klint","Outstanding fossil record","8","Stable","Good","0","2017"
"2006","7352","mizuki","Completed","Review","Simien National Park","Rare & Endemic birds","10","Data Deficient","Low Concern","0","2017"
"2006","7352","mizuki","Completed","Review","Simien National Park","Endangered and endemic mammals","10","Stable","High Concern","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Diversity of other fauna and flora","10","Data Deficient","Data Deficient","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Complex and complete mammalian community","10","Stable","Good","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Dynamic complex of on-going evolutionary processes","9","Data Deficient","Data Deficient","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Outstanding geomorphic features and ongoing geological processes","8","Stable","Good","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Diversity of ecological communities","9","Data Deficient","Data Deficient","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Diversity of ecological communities","7","Data Deficient","Data Deficient","0","2017"
"93294","7385","elena","In Progress","Assessment","Virgin Komi Forests","Forest ecosystems","9","Stable","Good","0","2017"
"555542338","7393","elena","In Progress","Assessment","Ningaloo Coast","High diversity of marine invertebrates and algae","10","Data Deficient","Good","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Deteriorating","High Concern","0","2017"
"198291","7364","tilman","Completed","Assessment","Península Valdés","High diversity and abundance of cetaceans and birds","10","Deteriorating","High Concern","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Outstanding scenery","7","Deteriorating","Low Concern","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Greatest mammal migration on Earth","10","Stable","Good","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Greatest mammal migration on Earth","7","Stable","Good","0","2017"
"555556049","7376","elenaperez","Completed","Assessment","Tajik National Park (Mountains of the Pamirs)","Landform juxtaposition of heavily-glaciated high peaks, high plateaux with an alpine desert character, and deep gorges","8","Stable","Low Concern","0","2017"
"555556049","7376","elenaperez","Completed","Assessment","Tajik National Park (Mountains of the Pamirs)","High altitude lakes","7","Stable","Good","0","2017"
"555556049","7376","elenaperez","Completed","Assessment","Tajik National Park (Mountains of the Pamirs)","Alpine wilderness of high glaciated mountains","7","Stable","Good","0","2017"
"93290","7379","elena","Completed","Assessment","Messel Pit Fossil Site","Richness and diversity of fossils","8","Improving","Good","0","2017"
"93290","7379","elena","Completed","Assessment","Messel Pit Fossil Site","Early evolution of mammals","8","Improving","Good","0","2017"
"555542338","7393","elena","In Progress","Assessment","Ningaloo Coast","Noteworthy arid-zone vascular flora","10","Data Deficient","Good","0","2017"
"555542338","7393","elena","In Progress","Assessment","Ningaloo Coast","High diversity of cave (troglomorphic) diversity","10","Data Deficient","Good","0","2017"
"555542338","7393","elena","In Progress","Assessment","Ningaloo Coast","High diversity of marine mammals","10","Data Deficient","Good","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","Mammal fauna","10","Stable","High Concern","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","Salmon populations","10","Stable","High Concern","0","2017"
"124386","7381","elena","In Progress","Assessment","Lake Baikal","Oldest, deepest and largest (by volume) freshwater ecosystem in the World","7","Stable","Low Concern","0","2017"
"124386","7381","elena","In Progress","Assessment","Lake Baikal","Freshwater invertebrate fauna","10","Stable","Low Concern","0","2017"
"124386","7381","elena","In Progress","Assessment","Lake Baikal","Freshwater vertebrate fauna","10","Stable","Low Concern","0","2017"
"124386","7381","elena","In Progress","Assessment","Lake Baikal","Freshwater flora","10","Data Deficient","Data Deficient","0","2017"
"124386","7381","elena","In Progress","Assessment","Lake Baikal","Geological features","8","Stable","Good","0","2017"
"124386","7381","elena","In Progress","Assessment","Lake Baikal","Freshwater, terrestrial and littoral ecosystems","9","Deteriorating","High Concern","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","Avifauna","10","Data Deficient","Data Deficient","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","Landscapes of exceptional natural beauty","7","Stable","Low Concern","0","2017"
"2010","7374","mizuki","Completed","Review","Ngorongoro Conservation Area","Rare and endangered species","10","Improving","Low Concern","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","Subarctic and boreal terrestrial ecosystems","9","Stable","Low Concern","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","A diverse range of palearctic flora","10","Stable","Low Concern","0","2017"
"124387","7383","elenaperez","Completed","Assessment","Volcanoes of Kamchatka","Volcanoes and associated volcanic features","8","Stable","Good","0","2017"
"93294","7385","elena","In Progress","Assessment","Virgin Komi Forests","Mountain and tundra ecosystems","9","Deteriorating","Low Concern","0","2017"
"220293","7395","elenaperez","Completed","Assessment","Gunung Mulu National Park","One of the richest assemblages of biota","10","Stable","Low Concern","0","2017"
"220293","7395","elenaperez","Completed","Assessment","Gunung Mulu National Park","Cave ecology (troglobite and stygobite evolution)","9","Data Deficient","Data Deficient","0","2017"
"220293","7395","elenaperez","Completed","Assessment","Gunung Mulu National Park","Outstanding example of cave geomorphology","8","Stable","Good","0","2017"
"220293","7395","elenaperez","Completed","Assessment","Gunung Mulu National Park","Exceptional natural beauty and an outstanding wildlife spectacle","7","Stable","Good","0","2017"
"220293","7395","elenaperez","Completed","Assessment","Gunung Mulu National Park","Spectacular caves","7","Stable","Good","0","2017"
"67731","7399","elenaperez","Completed","Assessment","Wulingyuan Scenic and Historic Interest Area","An extensive and spectacular landscape of majestic quartz sandstone peaks","7","Data Deficient","High Concern","0","2017"
"478641","7389","elenaperez","Completed","Assessment","The Dolomites","Long history of geological studies","8","Stable","Good","0","2017"
"478641","7389","elenaperez","Completed","Assessment","The Dolomites","Geological and fossil values of international significance","8","Stable","Good","0","2017"
"478641","7389","elenaperez","Completed","Assessment","The Dolomites","Extremely varied limestone formations","8","Stable","Good","0","2017"
"478641","7389","elenaperez","Completed","Assessment","The Dolomites","Spectacular mountain landscape","7","Stable","Low Concern","0","2017"
"478638","7401","elena","Completed","Assessment","The Wadden Sea","Exceptional species richness in a salt marsh","10","Stable","Low Concern","0","2017"
"16793","7405","elenaperez","Completed","Assessment","Nanda Devi and Valley of Flowers National Parks","Important site for in-situ conservation of biological diversity","10","Improving","Good","0","2017"
"478638","7401","elena","Completed","Assessment","The Wadden Sea","One of the last remaining natural large-scale intertidal ecosystems with natural processes continuing to function largely undisturbed","9","Stable","Good","0","2017"
"478638","7401","elena","Completed","Assessment","The Wadden Sea","Depositional coastline of unparalleled scale and diversity","8","Stable","Good","0","2017"
"16793","7405","elenaperez","Completed","Assessment","Nanda Devi and Valley of Flowers National Parks","Natural beauty and aesthetic values","7","Stable","Good","0","2017"
"198293","7408","elena","Completed","Assessment","Atlantic Forest Southeast Reserves","Exceptional natural beauty","7","Stable","Low Concern","0","2017"
"198292","7410","elenaperez","Completed","Assessment","Discovery Coast Atlantic Forest Reserves","Exceptional biological diversity with a high degree of endemism","10","Deteriorating","High Concern","0","2017"
"198292","7410","elenaperez","Completed","Assessment","Discovery Coast Atlantic Forest Reserves","Most intact and largest remaining fragments of Atlantic Forest in the Brazilian Northeast","9","Deteriorating","Critical","0","2017"
"198295","7412","elenaperez","Completed","Assessment","Mount Wuyi","Spectacular rocky, forest-covered mountains and riverscape","7","Stable","Good","0","2017"
"555547991","7414","elena","Completed","Assessment","Lena Pillars Nature Park","Cambrian fossil remains","8","Stable","Good","0","2017"
"555547991","7414","elena","Completed","Assessment","Lena Pillars Nature Park","Spectacular rock pillars","8","Stable","Good","0","2017"
"198293","7408","elena","Completed","Assessment","Atlantic Forest Southeast Reserves","Highly diverse forest region","9","Deteriorating","Critical","0","2017"
"198293","7408","elena","Completed","Assessment","Atlantic Forest Southeast Reserves","High species diversity","10","Deteriorating","High Concern","0","2017"
"198298","7416","remco","Completed","Assessment","Lorentz National Park","Rich montane flora with many endemic species and species with overlapping Gondwana and Asian links.","10","Deteriorating","High Concern","0","2017"
"198298","7416","remco","Completed","Assessment","Lorentz National Park","Diversity of species","10","Data Deficient","Low Concern","0","2017"
"198298","7416","remco","Completed","Assessment","Lorentz National Park","Diversity of habitats","10","Deteriorating","Low Concern","0","2017"
"198298","7416","remco","Completed","Assessment","Lorentz National Park","A centre of on-going ecological and biological evolution","9","Stable","Good","0","2017"
"198298","7416","remco","Completed","Assessment","Lorentz National Park","Fossil evidence of post Pleistocene mammal extinctions.","8","Data Deficient","Data Deficient","0","2017"
"198298","7416","remco","Completed","Assessment","Lorentz National Park","Graphic evidence of tectonic collision and uplift strata and the geomorphological effect of the last glacial and post-glacial periods","8","Stable","Low Concern","0","2017"
"67729","7420","elena","In Progress","Assessment","Thungyai - Huai Kha Khaeng Wildlife Sanctuaries","Exceptional species and habitat diversity.","10","Deteriorating","Data Deficient","0","2017"
"67729","7420","elena","In Progress","Assessment","Thungyai - Huai Kha Khaeng Wildlife Sanctuaries","An outstanding and unique biome in mainland Southeast Asia, combining Sino-Himalayan, Sundaic, Indo-Burmese, and Indo-Chinese biogeography elements","9","Stable","Low Concern","0","2017"
"67729","7420","elena","In Progress","Assessment","Thungyai - Huai Kha Khaeng Wildlife Sanctuaries","Stunning landscapes encompassing superlative forest habitats.","7","Deteriorating","Low Concern","0","2017"
"67729","7420","elena","In Progress","Assessment","Thungyai - Huai Kha Khaeng Wildlife Sanctuaries","Biological features of outstanding natural beauty and of great scientific value.","7","Stable","Good","0","2017"
"61611","7425","mizuki","Completed","Review","Doñana National Park","Exceptional diversity of fauna","10","Deteriorating","High Concern","0","2017"
"67726","7422","remco","Completed","Assessment","Ujung Kulon National Park","Landscape of exceptional beauty","7","Stable","Low Concern","0","2017"
"67726","7422","remco","Completed","Assessment","Ujung Kulon National Park","Critical habitat for rare plant species","10","Data Deficient","Data Deficient","0","2017"
"67726","7422","remco","Completed","Assessment","Ujung Kulon National Park","Critical habitat for threatened animal species","10","Stable","Low Concern","0","2017"
"67726","7422","remco","Completed","Assessment","Ujung Kulon National Park","Most extensive lowland rainforest remaining on Java","10","Stable","Low Concern","0","2017"
"61611","7425","mizuki","Completed","Review","Doñana National Park","Diversity of flora","10","Deteriorating","High Concern","0","2017"
"61611","7425","mizuki","Completed","Review","Doñana National Park","Extraordinary terrestrial ecosystems","9","Stable","Low Concern","0","2017"
"68916","7424","remco","Completed","Assessment","Yakushima","An island ecosystem with an unbroken sequence of old-growth forests from subtropical to cool-temperate climate","9","Stable","Good","0","2017"
"68916","7424","remco","Completed","Assessment","Yakushima","Outstanding scenic beauty","7","Stable","Low Concern","0","2017"
"68916","7424","remco","Completed","Assessment","Yakushima","Forests of outstanding natural beauty","7","Stable","Low Concern","0","2017"
"4328","7225","elenaperez","Completed","Assessment","Kahuzi-Biéga National Park","Presence of emblematic and endangered mammal species.","10","Deteriorating","High Concern","0","2017"
"26654","7427","elena","Completed","Assessment","Mount Huangshan","Important vertebrate fauna","10","Data Deficient","Data Deficient","0","2017"
"26654","7427","elena","Completed","Assessment","Mount Huangshan","Outstandingly rich flora with endemic species","10","Data Deficient","Data Deficient","0","2017"
"26654","7427","elena","Completed","Assessment","Mount Huangshan","Magnificent scenery and dramatic landscape formed by complex geological history","7","Stable","Low Concern","0","2017"
"61611","7425","mizuki","Completed","Review","Doñana National Park","Globally significant bird migration hotspot","10","Deteriorating","High Concern","0","2017"
"61611","7425","mizuki","Completed","Review","Doñana National Park","Extraordinary natural beauty","7","Deteriorating","Low Concern","0","2017"
"555512005","7429","elena","Completed","Assessment","China Danxia","Oustanding geological features with great variety of distinctive landforms","8","Stable","Good","0","2017"
"10906","7433","elenaperez","Completed","Assessment","Salonga National Park","Vast area of intact lowland tropical rainforest covering a wide range of habitats with high biodiversity.","7","Improving","High Concern","0","2017"
"198291","7364","tilman","Completed","Assessment","Península Valdés","Large breeding populations of pinnipeds","10","Deteriorating","Low Concern","0","2017"
"903131","7431","elena","Completed","Assessment","South China Karst","Limestone karst landforms and landscapes of global scientific significance.","8","Stable","Good","0","2017"
"903131","7431","elena","Completed","Assessment","South China Karst","Spectacular humid tropical to subtropical karst landscapes","7","Stable","Low Concern","0","2017"
"61611","7425","mizuki","Completed","Review","Doñana National Park","Exceptional coastal and marshland ecosystems","9","Deteriorating","High Concern","0","2017"
"124384","7439","elena","In Progress","Assessment","Mount Emei Scenic Area, including Leshan Giant Buddha Scenic Area","Exceptionally rich plant diversity of special significance to conservation and science","10","Stable","Low Concern","0","2017"
