"wdpa_id","screenname","status","stage","name_en","topic","pm_rating","assessment_cycle"
"555556049","elenaperez","Completed","Assessment","Tajik National Park (Mountains of the Pamirs)","Research","Effective","2017"
"555556049","elenaperez","Completed","Assessment","Tajik National Park (Mountains of the Pamirs)","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"555556049","elenaperez","Completed","Assessment","Tajik National Park (Mountains of the Pamirs)","Enforcement","Data Deficient","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Implementation of Committee decisions and recommendations","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Legal framework","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Management effectiveness","Some Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Serious Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Boundaries","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Staff training and development","Some Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Education and interpretation programs","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Tourism and visitation management","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"17760","tilman","Completed","Assessment","Manú National Park","Sustainable use","Some Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Enforcement","Some Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Research","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Sustainable finance","Some Concern","2017"
"17760","tilman","Completed","Assessment","Manú National Park","Monitoring","Some Concern","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Implementation of Committee decisions and recommendations","Highly Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Management effectiveness","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Sustainable finance","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Staff training and development","Some Concern","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Monitoring","Highly Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Enforcement","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Boundaries","Highly Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Legal framework","Some Concern","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Sustainable use","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Education and interpretation programs","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Tourism and visitation management","Effective","2017"
"903137","elenaperez","Completed","Assessment","Saryarka – Steppe and Lakes of Northern Kazakhstan","Research","Highly Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Sustainable use","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Boundaries","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Legal framework","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Education and interpretation programs","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Management effectiveness","Some Concern","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Tourism and visitation management","Highly Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Enforcement","Some Concern","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Monitoring","Highly Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Research","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Staff training and development","Effective","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"93292","juraj","Completed","Assessment","Caves of Aggtelek Karst and Slovak Karst","Sustainable finance","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Sustainable finance","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Research","Effective","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Staff training and development","Highly Effective","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Tourism and visitation management","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Education and interpretation programs","Data Deficient","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Boundaries","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Sustainable use","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Enforcement","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Monitoring","Effective","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Legal framework","Effective","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2017"
"67725","naomi","Completed","Assessment","Komodo National Park","Management effectiveness","Some Concern","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Legal framework","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Management effectiveness","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Implementation of Committee decisions and recommendations","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Sustainable use","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Monitoring","Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Boundaries","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Sustainable finance","Some Concern","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Staff training and development","Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Education and interpretation programs","Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Research","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Integration into regional and national planning systems (including sea/landscape connectivity)","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Highly Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Tourism and visitation management","Effective","2017"
"93290","elena","Completed","Assessment","Messel Pit Fossil Site","Enforcement","Highly Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Legal framework","Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Integration into regional and national planning systems (including sea/landscape connectivity)","Data Deficient","2017"
"12896","mizuki","Completed","Review","Henderson Island","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Management effectiveness","Some Concern","2017"
"12896","mizuki","Completed","Review","Henderson Island","Implementation of Committee decisions and recommendations","Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Boundaries","Highly Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Sustainable finance","Serious Concern","2017"
"12896","mizuki","Completed","Review","Henderson Island","Staff training and development","Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Sustainable use","Highly Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Education and interpretation programs","Data Deficient","2017"
"12896","mizuki","Completed","Review","Henderson Island","Tourism and visitation management","Effective","2017"
"12896","mizuki","Completed","Review","Henderson Island","Monitoring","Some Concern","2017"
"12896","mizuki","Completed","Review","Henderson Island","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"12896","mizuki","Completed","Review","Henderson Island","Enforcement","Some Concern","2017"
"12896","mizuki","Completed","Review","Henderson Island","Research","Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Management effectiveness","Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Boundaries","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Sustainable finance","Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Sustainable use","Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Tourism and visitation management","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Monitoring","Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Legal framework","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Staff training and development","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Research","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Enforcement","Highly Effective","2017"
"903140","elenaperez","Completed","Assessment","Swiss Tectonic Arena Sardona","Education and interpretation programs","Highly Effective","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Serious Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Management effectiveness","Some Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Legal framework","Serious Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Implementation of Committee decisions and recommendations","Serious Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Boundaries","Data Deficient","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Sustainable finance","Some Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Staff training and development","Effective","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Sustainable use","Data Deficient","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Education and interpretation programs","Data Deficient","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Tourism and visitation management","Serious Concern","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Monitoring","Effective","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Research","Effective","2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"124386","elena","In Progress","Assessment","Lake Baikal","Enforcement",,"2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Legal framework","Serious Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Integration into regional and national planning systems (including sea/landscape connectivity)","Serious Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Management effectiveness","Serious Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Boundaries","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Sustainable finance","Serious Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Staff training and development","Serious Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Sustainable use","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Education and interpretation programs","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Tourism and visitation management","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Monitoring","Some Concern","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Research","Effective","2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"124387","elena","In Progress","Assessment","Volcanoes of Kamchatka","Enforcement",,"2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Education and interpretation programs","Effective","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Implementation of Committee decisions and recommendations","Serious Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Sustainable finance","Some Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Staff training and development","Effective","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Legal framework","Serious Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Integration into regional and national planning systems (including sea/landscape connectivity)","Data Deficient","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Management effectiveness","Effective","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Boundaries","Serious Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Sustainable use","Effective","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Tourism and visitation management","Effective","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Monitoring","Some Concern","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Research","Effective","2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"93294","elena","In Progress","Assessment","Virgin Komi Forests","Enforcement",,"2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Boundaries","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Staff training and development","Highly Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Management effectiveness","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Implementation of Committee decisions and recommendations","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Legal framework","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Tourism and visitation management","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Monitoring","Serious Concern","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Enforcement","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Sustainable finance","Effective","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Sustainable use","Data Deficient","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Education and interpretation programs","Data Deficient","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Research","Serious Concern","2017"
"2010","mizuki","Completed","Review","Ngorongoro Conservation Area","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"198291","tilman","Completed","Assessment","Península Valdés","Legal framework","Effective","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Management effectiveness","Serious Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Staff training and development","Some Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Tourism and visitation management","Some Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Sustainable finance","Serious Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Monitoring","Serious Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Sustainable use","Data Deficient","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Education and interpretation programs","Effective","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Enforcement","Serious Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Research","Effective","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"198291","tilman","Completed","Assessment","Península Valdés","Boundaries","Serious Concern","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Tourism and visitation management","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"145579","elena","Completed","Assessment","Macquarie Island","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Integration into regional and national planning systems (including sea/landscape connectivity)","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Legal framework","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Boundaries","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Staff training and development","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Sustainable use","Data Deficient","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Education and interpretation programs","Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Management effectiveness","Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Implementation of Committee decisions and recommendations","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Sustainable finance","Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Monitoring","Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Research","Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Enforcement","Highly Effective","2017"
"145579","elena","Completed","Assessment","Macquarie Island","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Boundaries","Highly Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Implementation of Committee decisions and recommendations","Some Concern","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Sustainable finance","Highly Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Sustainable use","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Research","Highly Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Monitoring","Highly Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Integration into regional and national planning systems (including sea/landscape connectivity)","Some Concern","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Enforcement","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Legal framework","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Management effectiveness","Some Concern","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Staff training and development","Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Education and interpretation programs","Highly Effective","2017"
"2571","naomi","Completed","Assessment","Great Barrier Reef","Tourism and visitation management","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Boundaries","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Sustainable finance","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Management effectiveness","Data Deficient","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Staff training and development","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Sustainable use","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Tourism and visitation management","Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Monitoring","Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Research","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Education and interpretation programs","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Enforcement","Some Concern","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Legal framework","Highly Effective","2017"
"555577556","elena","Completed","Assessment","Stevns Klint","Implementation of Committee decisions and recommendations","Highly Effective","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Assessment of the effectiveness of protection and management in addressing threats outside the site",,"2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Enforcement",,"2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Some Concern","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Legal framework","Effective","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Integration into regional and national planning systems (including sea/landscape connectivity)","Effective","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Management system (for transboundary/serial properties, integrated management system should also be described/evaluated)","Some Concern","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Management effectiveness","Data Deficient","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Implementation of Committee decisions and recommendations","Data Deficient","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Boundaries","Some Concern","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Sustainable finance","Some Concern","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Staff training and development","Data Deficient","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Sustainable use","Data Deficient","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Education and interpretation programs","Data Deficient","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Tourism and visitation management","Some Concern","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Monitoring","Data Deficient","2017"
"903141","elena","In Progress","Assessment","Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe","Research","Effective","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Boundaries","Some Concern","2017"
"67726","remco","Completed","Assessment","Ujung Kulon National Park","Relationships with local people (including stakeholder relationships, participatory management, rights, and access to benefits and equity)","Effective","2017"
